695|3752|AIR KNIFE PLAIN OUTER MINIMED|unit|57.92|(!) flammable (!)
696|8850|AIR KNIFE MOD OUTER MINIMED|litre|14.99|customs clearance needed, (!) flammable (!)
697|4553|BLOCK DRYER ADJUST MINIMED|ton|67.95|customs clearance needed, (!) flammable (!)
698|1707|COUPLER DUCT FAN MINIMED|ton|42.96|TOXIC
699|9595|INSERT AIR KNIFE|cube m|66.96|customs clearance needed, (!) flammable (!)
700|4255|REPLCD BY  /|litre|43.97|customs clearance needed, (!) flammable (!)
701|7828|ASSY AIR KNIFE FRONT|oz|82.97|customs clearance needed, (!) flammable (!)
702|5574|ASSY AIR KNIFE REAR MINI MED|cube m|32.97|
703|9141|GEAR HELICAL HIGH SPEED NO.|sq.m|97.99|(!) flammable (!)
704|4872|GEAR PLASTIC ON PLASTIC NO.|unit|6.95|TOXIC
705|7048|GEAR PLASTIC ON STEEL NO.|unit|32.99|(!) flammable (!)
706|2063|GEAR STEEL ON STEEL NO.|sq.m|37.97|keep fridged, customs clearance needed, TOXIC
707|7477|GEAR OUTPUT NO.|kg|22.98|keep fridged
708|5203|PANEL DRAIN MINI MED|kg|35.95|keep fridged, customs clearance needed
709|2088|CLAMP DRAIN PANEL MINI MED|sq.m|39.94|TOXIC
710|8956|BRACKET DRAIN PANEL MINI MED|cube m|59.98|keep fridged
711|2752|STRAP CONTROL BOX MINI MED|unit|94.93|(!) flammable (!), TOXIC
712|8181|BRKT SQUEEGE ROLLER REWORKED|cube m|39.00|(!) flammable (!)
713|8739|SIDE PLATE MOD WASH RACK|g|91.91|keep fridged, (!) flammable (!)
714|4751|GEAR W/DUAL KEYS T P|g|87.97|TOXIC
715|4580|GEAR W/DUAL KEYS T P|unit|13.92|(!) flammable (!)
716|4682|GASKET PLASTIC MARCH PUMPS|kg|34.93|customs clearance needed, (!) flammable (!)
717|5538|GEAR MOLDED / ROLLER|piece|76.91|keep fridged
718|2908|PRESSURE PLATE DRIVE SHAFT|g|70.95|customs clearance needed
719|2382|DRIVE SHAFT STEM|piece|20.91|keep fridged, (!) flammable (!)
720|7417|BEARING SADDLE W/. FLANGES|unit|41.93|
721|5323|ASSY REFLECTOR MINI MED|barrel|85.00|TOXIC
722|3321|BRACKET AIR KNIFE MINI MED|x1000 pcs|49.99|keep fridged, (!) flammable (!), TOXIC
723|6640|BRACKET BLOWER MINI MED|x1000 pcs|58.91|TOXIC
724|6790|ASSY DRYER RACK SP V|kg|16.91|customs clearance needed, (!) flammable (!)
725|3547|BRKT CONNECTOR MINIMED DRYER|g|73.91|keep fridged
726|4976|BAFFLE AIR KNIFE FRONT|barrel|69.96|
727|8676|BAFFLE AIR KNIFE REAR|barrel|91.92|keep fridged
728|1312|ASSY FLOAT LID MINI MED REPLEN|x1000 pcs|57.96|
729|4294|HEAT EXCHANGER X|piece|94.91|customs clearance needed
730|7771|NUT HEAT EXCHANGER HOLD DOWN|litre|78.94|
731|2066|WORM GEAR WASH MM BROWN /|oz|90.95|customs clearance needed, (!) flammable (!)
732|6913|COVER REAR DRYER MINI MED|g|54.98|keep fridged, (!) flammable (!)
733|912|DIFFUSER MINI MED FIXER TANK|cube m|90.93|keep fridged, (!) flammable (!)
734|8704|ASSY RACK DEV MINIMED|sq.m|96.99|keep fridged, (!) flammable (!)
735|725|ASSY RACK FIX MINIMED|kg|92.98|(!) flammable (!)
736|8299|ASSY RACK WASH MINIMED|x1000 pcs|43.93|customs clearance needed, TOXIC
737|1070|ASSY DRYER MINI MED  V|kg|30.91|TOXIC
738|1689|ASSY, RACK DEV. MM MAMMO|unit|77.95|keep fridged, (!) flammable (!)
739|1172|VERTICAL DUCT FAN MOLDED|oz|78.93|customs clearance needed, TOXIC
740|6089|ASSY DRYER MINIMED/ V|barrel|59.00|
741|3071|COUPLING HEAT TRANSFER KIT|sq.m|64.96|customs clearance needed
742|3399|ASSY PROBE TEMP SENSOR DRYER|kg|55.99|TOXIC
743|4686|PLATE ADAPTER MOLDED STAND|sq.m|19.92|keep fridged, customs clearance needed
744|49|PLATE INTERRUPT SWITCH|litre|92.98|(!) flammable (!), TOXIC
910|6179|JUMPER  IN SWITCH TO LGC BRD|oz|.98|keep fridged, customs clearance needed, TOXIC
911|1396|ASSY COVER SWITCH CABLE|litre|2.93|keep fridged
912|3368|ASSY SWITCH CABLE REAR COVER|g|62.95|
913|1513|ASSY SWITCH CABLE FRONT COVER|unit|36.94|keep fridged
914|5955|HOLE PLUG  IN NYLON|unit|50.92|keep fridged, customs clearance needed
915|879|PLUG CAP WASHER RHW|piece|11.97|keep fridged, (!) flammable (!)
916|7061|PLUG CAP NYLON WHITE RH|unit|57.93|TOXIC
917|8919|ASSY CABLE CONNECTOR  LG|x1000 pcs|70.94|(!) flammable (!), TOXIC
918|2642|LAMP  IN  WATT V|unit|66.97|TOXIC
919|5821|LAMP IN W V|piece|15.00|keep fridged, (!) flammable (!)
920|6681|LAMP .IN WATT VAC|piece|83.99|(!) flammable (!)
921|6375|LAMP IR IN W V|piece|20.98|customs clearance needed
922|7685|TEMP READOUT RED DEG F / DIGITS TYPE K THERMOCOUPLE|cube m|7.99|keep fridged, (!) flammable (!)
923|1036|ASSY PCB IR SENSOR /|x1000 pcs|78.93|keep fridged, (!) flammable (!)
924|7644|ASSY MAIN LOGC BRD W/JOG/FLOOD|piece|36.00|TOXIC
925|130|ASSY PCB INTERRUPT FILM SENSOR|piece|88.97|
926|3635|ASSY PC BOARD FAN CONTROLX|piece|87.91|keep fridged
927|1917|ASSY PC BOARD IR SENSOR MINI|sq.m|79.91|(!) flammable (!)
928|299|PCB ASSY LED MINI MED|sq.m|90.92|TOXIC
929|3104|ASSY PC BD LOGIC MINIMEDV|barrel|88.97|TOXIC
930|6665|ASSY PCB MAIN LOGIC V|x1000 pcs|59.91|TOXIC
931|7934|PCB ASSY READYTONE GENERATOR|litre|72.99|
932|3490|PCB ASSY BEEPER DBL SENSOR|barrel|57.94|(!) flammable (!)
933|4005|ASSY PCB BEEPER DBL SEN/INTERL|ton|39.95|(!) flammable (!), TOXIC
934|914|PCB ASSY TEMP READOUT|oz|3.92|keep fridged, customs clearance needed
935|1153|PCB ASSY PWR/LGC MMED S V|cube m|28.98|
936|6995|PCB ASSY LED MINI MED/X|kg|19.99|keep fridged, (!) flammable (!)
937|6632|PCB ASSY LOGIC MINI NDT V|barrel|74.91|customs clearance needed, (!) flammable (!)
938|2599|PCB ASSY MAIN LOGIC BATHV|g|80.92|(!) flammable (!)
939|6362|PCB ASSY MAIN HARNESS MMED|cube m|88.93|
940|6889|PCB ASSY MAIN HARNESS GRPH ART|cube m|80.98|
941|3854|PCB ASSY POWER/LOGIC X|kg|22.00|keep fridged, customs clearance needed
942|8808|PCB ASSY MOTOR SPEED CTRLV|cube m|8.00|(!) flammable (!)
943|7328|ASSY PCB POWER/LOGIC XV|barrel|41.94|keep fridged, (!) flammable (!), TOXIC
944|3538|PCB ASSY HARNESS MAIN MMED SP|x1000 pcs|71.92|TOXIC
945|6033|PCB ASSY FILM FEED SENSOR|cube m|27.00|(!) flammable (!)
946|5692|PCB ASSY PWR/LGC MMED S V|x1000 pcs|81.96|customs clearance needed, (!) flammable (!)
947|5604|ASSY PCB MTR SPD CTRL V / SHIP|piece|97.92|(!) flammable (!)
948|2116|PCB ASSY DISPLAY BD|unit|87.94|keep fridged, (!) flammable (!)
949|5934|PCB ASSY POWER/LOGIC MOD FF|piece|57.98|keep fridged, (!) flammable (!)
950|7148|PCB ASSY DISPLAY BOARD OT|g|43.98|(!) flammable (!)
951|2957|ASSY PCB AC INTER V CE|oz|26.96|keep fridged, customs clearance needed
952|897|POT TRIMBECKMAN PHR|litre|59.91|
953|3803|POT K BECKMAN PHRK|unit|7.93|keep fridged, customs clearance needed
954|8441|POT TRIM K T WRK|cube m|27.97|keep fridged, customs clearance needed
955|3977|TRIM POT BECKMAN PHRKS|sq.m|61.93|TOXIC
956|1633|POT CLAROSTAT N K|cube m|10.94|TOXIC
957|3818|POT CLAROSTAT N . MEG|litre|79.98|keep fridged
958|5066|POT CLAROSTAT N  MEG|x1000 pcs|70.91|keep fridged
959|464|RELAY DPST  AMP VAC COIL|g|26.00|
960|1821|RELAY GORDOS A|sq.m|63.99|(!) flammable (!)
961|7873|SWITCH PUSHBUTTON CHERRY E|unit|22.92|TOXIC
962|1677|SWITCH ROCKER DPST|barrel|43.97|keep fridged, (!) flammable (!), TOXIC
963|202|SWITCH KEY CAP MOMNT W/LED|sq.m|81.92|
964|7330|SWITCH KEY CAP MAINTN W/LED|piece|59.98|
965|5450|ASSY SW PUSH CARL PFDBK|piece|2.93|
966|3969|SWITCH CARLING ON/OFF|unit|91.95|keep fridged, (!) flammable (!), TOXIC
967|9297|SWITCH ROCKER A SPDT|unit|11.99|customs clearance needed
968|2931|SWITCH CIRCUIT BREAKER AMP|kg|15.91|(!) flammable (!), TOXIC
969|6162|SWITCH ROCKER W/BEZEL CARLING|sq.m|58.93|TOXIC
970|8634|SWITCH ROCKER W/BEZEL|kg|68.95|
971|7002|SWITCH ROCKER DPDT NLA /|x1000 pcs|53.94|keep fridged, (!) flammable (!)
972|1884|SWITCH PUSHBUTTON SPST|g|93.96|TOXIC
973|4325|SWITCH MCGILL  TE|cube m|90.94|customs clearance needed, (!) flammable (!)
974|498|SWITCH CIRCUIT BREAKER AMP|piece|68.95|
975|1953|SWITCH CH K|litre|52.94|keep fridged, (!) flammable (!)
976|4701|TERM STRIP PC MT  CONTACT BLK|barrel|3.97|(!) flammable (!)
977|6715|TERM STRIP PC MT  CONTACT BLK|piece|27.00|customs clearance needed
978|3279|JUMPER TERM KULKA RJS|piece|13.00|TOXIC
979|8197|THERMOSTAT DRYER HIGH LIMIT|cube m|8.98|TOXIC
980|1794|THERMOSTAT OVER TEMP SAFETY|cube m|81.92|customs clearance needed
981|3086|TRANSFORMER SIGNAL ST|ton|24.91|customs clearance needed, (!) flammable (!)
982|5295|TRANSFORMER VSIGNAL OF|sq.m|60.96|
983|92|TRANSFORMER BUCK BOOST / KV|unit|20.93|(!) flammable (!)
984|1247|TRANSFORMER  OF|barrel|48.98|(!) flammable (!)
985|3219|ASSY XFORMER DRYER HARNESS|oz|15.93|keep fridged, customs clearance needed, TOXIC
986|3032|HARNESS MOTOR S V|unit|88.00|TOXIC
987|5412|TRANSFORMER PC MOUNT / V|ton|36.00|keep fridged, customs clearance needed
988|9593|ASSY PROBE TEMP SENSOR /|ton|23.97|(!) flammable (!)
989|6260|ASSY PROBE TEMP SENSOR /|litre|63.94|
990|3455|ASSY TEMP SENSOR OLD|g|67.93|keep fridged, customs clearance needed, TOXIC
991|9192|ASSY TEMP SENSOR DEV FIX CX|g|22.95|TOXIC, (!) flammable (!)
1079|9883|ADAPTER / MPT X/ BARBPOLY|barrel|.98|TOXIC
1080|4422|ADAPTER / MPT X/ BARBPOLY|oz|50.99|(!) flammable (!)
1081|7365|ADAPTER / FGHT X / BARB|g|42.96|TOXIC
1082|2321|ADAPTER / MPT X / BARB BLK|oz|89.99|TOXIC
1083|4206|CONNECTOR / BARB X / BARB|oz|6.95|customs clearance needed, (!) flammable (!)
1084|5943|CONNECTOR /X/ BARB STRT|cube m|61.97|TOXIC
1085|2095|COUPLING / NPT X / SLIP|x1000 pcs|28.92|TOXIC
1086|2318|PLUG / PE|ton|28.91|keep fridged
1087|6506|ELBOW DEG / FPT X /FPT|kg|87.96|TOXIC
1088|5273|ELBOW / BARB / BARB|piece|2.98|TOXIC
1089|567|ELBOW / BARB X / BARBPE|piece|82.94|(!) flammable (!)
1090|5490|ELBOW / BARB X / BARBPE|g|76.00|customs clearance needed, (!) flammable (!)
1091|7513|ELBOW / MPT X / BARB PE|cube m|51.93|(!) flammable (!)
1092|3512|TANK REPLENISHER  GALLON|barrel|23.92|TOXIC
1093|2897|TEE / B X / B X / B|kg|94.94|keep fridged
1094|6112|HOSE FT W/ DEG INLET|g|3.98|(!) flammable (!)
1095|6184|WASHER GARDEN HOSE RUBBER|unit|58.95|TOXIC
1096|8117|SPRING REPLEN PUMP MOUNT|barrel|96.96|TOXIC
1097|3084|ASSY DIODE WATER REPLEN|sq.m|21.98|keep fridged, customs clearance needed
1098|9409|BOOT INSULATING|sq.m|71.91|(!) flammable (!)
1099|9571|PUMP RECIRCULATION V|ton|81.93|customs clearance needed, (!) flammable (!)
1100|7478|HEAD PUMP|g|65.96|keep fridged
1101|5958|PUMP RECIRCULATION V|litre|80.99|TOXIC
1102|7894|PULLEY TIMING XL|sq.m|97.92|keep fridged, (!) flammable (!)
1103|2536|L|g|88.93|
1104|8677|PULLEY TIMING XLDF / ID|oz|68.98|(!) flammable (!), TOXIC
1105|8749|PULLEY TIMING /P T|g|14.94|customs clearance needed
1106|6986|PULLEY TIMING / P  TOOTH|x1000 pcs|56.99|
1107|606|PULLEY TIMING XL DBLNDT|ton|18.95|TOXIC
1108|8959|PULLEY TIMING XL NDT|x1000 pcs|39.93|customs clearance needed, (!) flammable (!)
1109|3194|PULLEY TIMING / I.D. XLDF ALUM CORE WITH SET SCREW|cube m|24.91|customs clearance needed
1110|3777|PLUNGER NYLATCH HNP|unit|87.97|TOXIC, (!) flammable (!)
1111|5966|RETAINING RING / EXT TYPE|piece|86.00|TOXIC
1112|5404|RET RING . DIA EXT SST|cube m|40.00|
1113|557|RET RING . DIA EXT SST|barrel|4.94|TOXIC
1114|2561|RET RING . DIA EXT SST|x1000 pcs|70.94|TOXIC
1115|7373|RET RING . DIA EXT SST|litre|53.93|keep fridged, (!) flammable (!)
1116|7157|RET RING . DIA EXT SST|g|51.91|customs clearance needed
1117|9438|RET RING . DIA EXT STL|g|8.99|keep fridged, (!) flammable (!)
1118|7067|RETAINING RING / NORYL|sq.m|55.93|customs clearance needed
1119|9480|SPRING EXTENSION RACKS|cube m|66.91|keep fridged, (!) flammable (!)
1120|8692|SPRING / IN LOOP END|cube m|21.98|customs clearance needed, (!) flammable (!)
1121|4039|SPRING / IN LOOP END|cube m|99.97|keep fridged
1122|6729|SPRING BLK PASS  / LG|sq.m|59.95|
1123|9094|SPRING COMPRESSION LCE SS|g|78.99|TOXIC
1124|6623|SPRING  / IN LOOP MOD|kg|15.93|keep fridged, TOXIC
1125|1952|SPROCKET P T / ID W/SS|piece|62.97|keep fridged
1126|2647|SPROCKET HUB P T MODIFIED|unit|96.96|keep fridged
1127|9917|SPROCKET HUB P T /STL|litre|42.98|
1128|3797|SPROCKET HUB P T /BORE|barrel|11.97|keep fridged
1129|6235|SPACER / ID X .THK W|sq.m|53.99|keep fridged, customs clearance needed
1130|9590|SPACER / ID X / OD|oz|59.96|TOXIC
1131|5382|SPACER ROUND  CLEAR ID X/|kg|82.95|
1132|9824|SPACER .ID X . OD X/L|unit|6.93|
1133|4256|SPACER .ID .OD X .LNYLN|oz|29.92|TOXIC
1134|3286|SPACER ROUND  ID X / O|g|16.93|keep fridged
1135|3117|SPACER HEX  ID X  LG|sq.m|59.95|(!) flammable (!)
1136|6053|SPACER ROUND  CLEAR ID X/|kg|73.91|keep fridged, TOXIC
1137|7202|SPACER ROUND / ID X /OD|ton|39.96|TOXIC
1138|8401|SCREEN PUMP SUCTION G/A II|piece|12.94|customs clearance needed
1139|2775|VALVE BALL / BARB X /BARB|sq.m|85.97|
1140|3729|VALVE SOLENOID V GHT INLET|piece|86.92|TOXIC
1141|847|VALVE SOLENOID / GPM|litre|31.91|keep fridged, (!) flammable (!)
1142|1646|VALVE SOLENOID V GHT INLET|piece|97.96|keep fridged, TOXIC
1143|6268|GLIDE ADJ SWIVEL LEVELING|g|41.94|
1144|9390|CONNECTOR BX NON WATER TIGHT|x1000 pcs|39.98|
1145|2771|NIPPLE BRASS PIPE  / LONG|x1000 pcs|40.92|
1146|2288|CLOSE NIPPLE BRASS|x1000 pcs|68.91|customs clearance needed
1147|6071|TRANSFORMER V|ton|59.99|
1148|5503|SWITCH TOGGLE DPST C|cube m|44.96|(!) flammable (!)
1149|2412|CABLE TIE NYLON  / LONG|barrel|72.99|TOXIC, (!) flammable (!)
1150|6536|STRIP MARKER MS|barrel|98.00|keep fridged
1151|3116|LUG TERMINAL  DEG|litre|28.97|
1152|1014|ELBOW TE PER DRW|litre|30.99|customs clearance needed
1153|881|SWITCH CARLING TGK|litre|97.99|
1154|8901|FITTING CONNECT BARB|ton|92.92|(!) flammable (!), TOXIC
1155|9874|BEARING CLAM SHELL|g|97.96|
1156|2142|FITTING ELBOW BARB|unit|73.94|
1157|9397|DIAPHRAGM|x1000 pcs|3.97|customs clearance needed, (!) flammable (!)
1158|8283|SEAL RETAINING|unit|73.97|keep fridged, (!) flammable (!)
1159|5390|VALVE POPPET  CC|g|8.00|TOXIC
1160|3948|RING / OD X /|cube m|99.92|customs clearance needed, TOXIC
1161|9450|FITTING CONNECT BARB|x1000 pcs|91.92|customs clearance needed, (!) flammable (!)
1162|1706|SWITCH SNAP ACTION S|litre|69.94|customs clearance needed, (!) flammable (!)
1163|8792|SEALANT SILICONE SYSTEMS|kg|88.95|(!) flammable (!), TOXIC
1164|7967|LUG TERMINAL CAMBION|x1000 pcs|78.98|TOXIC
1165|552|SIGNAL ELECTRONIC BEEPER|x1000 pcs|85.94|TOXIC
1166|2995|BEAKER GRADUATED TRI|sq.m|30.98|customs clearance needed, (!) flammable (!)
1167|5748|FAN ROTRON S MUFFIN|piece|13.94|keep fridged, customs clearance needed
1168|4467|EJECTOR PC BOARD|g|53.95|customs clearance needed, (!) flammable (!)
1169|5834|SPRING COMPRESION . ID|kg|70.95|customs clearance needed, (!) flammable (!)
1170|3810|COVER PUMP HOUSING|oz|76.99|
1171|3733|HOUSING SPINDLE|oz|70.94|TOXIC
1172|4942|PAD TRANSISTOR THERM|x1000 pcs|78.97|TOXIC
1173|4968|LUG TERM BP|ton|53.92|keep fridged, customs clearance needed
1174|7894|ASSY VALVE GORM|oz|94.91|TOXIC
1175|7237|ELBOW|barrel|98.96|keep fridged
1176|9645|NUT PLASTIC KNURLED|unit|92.96|
1177|2607|SWITCH TOGGLE PC MNT|kg|12.98|customs clearance needed
1178|366|NUT FERRULE /  XL|barrel|98.93|keep fridged
1179|945|GUIDE CARD SCANBE|piece|21.91|
1180|1390|NIPPLE PIPE / X|kg|96.00|(!) flammable (!), TOXIC
1181|3261|CONTROL FLOW . GPM|sq.m|4.96|TOXIC
1182|5662|BELLOWS|g|39.96|TOXIC
1183|733|GUIDE CUP|ton|71.99|TOXIC
1184|1790|CUP|x1000 pcs|48.99|keep fridged, (!) flammable (!)
1185|4129|BOTTLE  GAL REPLENISHER MMED|g|82.96|
1186|5429|PLUG SNAP LOCK MTG D|sq.m|3.93|TOXIC, (!) flammable (!)
1187|8708|FAN BLADE / HOLE CW|kg|88.00|(!) flammable (!)
1188|2132|TIE CABLE TM|x1000 pcs|50.93|customs clearance needed
1189|9776|SWITCH|g|62.97|keep fridged, customs clearance needed
1190|1205|LUG TERMINAL W LOCK|oz|52.98|keep fridged
1191|4449|VALVE DRAIN SPECIALTYFN|oz|97.99|keep fridged, (!) flammable (!)
1192|8195|VALVE DRAIN  GRAY|piece|67.00|
1193|1338|HEATER IMMERSION W V|g|91.94|customs clearance needed
1194|3382|SENSOR THERMISTOR WATLOW|g|12.00|TOXIC
1195|6505|MAGNET DRIVE MARCH|kg|7.93|customs clearance needed, (!) flammable (!)
1196|9659|BRACKET CONNECTING PUMPS|litre|28.98|customs clearance needed, (!) flammable (!)
1197|1786|ASSY PUMP MARCH MAGNET|piece|71.92|TOXIC
1198|1039|FLOW CONTROL / NPT .GPM|sq.m|89.93|(!) flammable (!)
1199|2346|STRIP TERMINAL|sq.m|30.99|
1200|45|ASSY GEAR MTR V|g|25.95|keep fridged
1201|3798|FAN|unit|70.99|TOXIC
1202|5621|SPACER|g|39.99|(!) flammable (!), TOXIC
1203|2402|VALVE BODY|x1000 pcs|38.95|keep fridged
1204|2843|COUPLING NUT|kg|10.98|customs clearance needed
1205|6633|ROD CONNECTING|g|42.94|(!) flammable (!)
1206|7944|ASSY VALVE BALL SHUTOFF|ton|79.92|customs clearance needed
1207|9714|PIN EXTRACTOR|kg|37.92|keep fridged
1208|1311|JUMPER TERMINAL STRIP|barrel|77.99|
1209|4657|BUSHING|sq.m|1.95|customs clearance needed
1210|9054|BELLOWS FORMED|litre|51.92|
1211|282|CUP DISPLACEMENT|x1000 pcs|85.92|
1212|1256|CUP PUMP|litre|94.99|customs clearance needed, TOXIC
1213|2023|PUMP HOUSING|piece|19.91|
1214|8569|THERMOMETER  TO|barrel|54.96|(!) flammable (!), TOXIC
1215|5806|STRIP TERMINAL|sq.m|93.94|TOXIC
1216|5515|STRIP TERMINAL MAGN|kg|11.97|(!) flammable (!)
1217|2835|STRIP MARKER MS|kg|40.96|keep fridged, customs clearance needed
1218|5600|JUMPER TERMINAL STRIP|unit|58.91|TOXIC
1219|9653|STRIP TERMINAL  TE|oz|23.95|TOXIC
1220|8709|GREASE THERMAL CONDUCTIVE|g|40.98|(!) flammable (!)
1221|4947|SENSOR THERMISTOR WATLOW|barrel|3.99|customs clearance needed, TOXIC
1222|5471|ESCUTCHEON BLACK PLASTIC|cube m|90.98|(!) flammable (!), TOXIC
1223|9236|LENS LIGHT RED ACRYLIC|unit|37.94|
1224|9801|CLIP SPEED|piece|83.91|customs clearance needed
1225|8903|CONNECTOR AMP|x1000 pcs|77.99|TOXIC
1226|2668|CONNECTOR MALE AMP|x1000 pcs|61.98|TOXIC
1227|7586|BUSHING STRAIN RELIEF|ton|25.98|keep fridged
1228|2214|PIN TERMINAL MALE AMP|kg|9.98|customs clearance needed, (!) flammable (!)
1229|9956|PIN TERMINAL FEMALE|litre|45.94|
1230|2897|FASTENER REXNORD|sq.m|38.96|
1231|3017|MOTOR /HP V HZ NOSHFT|unit|94.98|customs clearance needed, (!) flammable (!)
1232|2381|MOTOR /HP V HZ W/SHAFT|ton|57.91|customs clearance needed, (!) flammable (!)
1233|5128|CONNECTOR  PIN MALE MATE/LOCK|piece|7.98|
1234|6236|CONNECTOR  PN FEMALE MATE/LOK|g|51.98|keep fridged
1235|6509|REPLCD BY L /|kg|79.00|customs clearance needed, (!) flammable (!)
1236|7308|PUMP CIRC MARCH|unit|97.92|customs clearance needed
1237|8376|CONTROL TEMP WATLOW|sq.m|52.91|customs clearance needed, TOXIC
1238|3632|STRIP TERMINAL|x1000 pcs|32.91|keep fridged, customs clearance needed
1239|7738|HEAT SINK WAKEFIELD|unit|41.92|keep fridged, (!) flammable (!)
1240|7999|BLOWER V /HZ TANGENTIA|x1000 pcs|49.00|keep fridged, customs clearance needed, TOXIC
1241|9351|SWITCH TOGGLE PDT|g|52.98|(!) flammable (!)
1242|2437|LUG DA . FASTON AMP|litre|51.00|TOXIC
1243|3078|LUG DB FASTON AMP .|ton|49.96|TOXIC, (!) flammable (!)
1244|7846|PLUG KEYING AMP|oz|45.94|keep fridged
1245|7146|VALVE SOLENOID V HZ|piece|1.96|keep fridged, (!) flammable (!)
1246|1107|NAMEPLATE GROUNDING PER DWG|piece|8.94|(!) flammable (!), TOXIC
1247|1480|END TERMINAL STRIP|litre|60.91|customs clearance needed
1248|546|SECTION TERMINAL STRIP|piece|22.99|TOXIC
1249|2205|SECTION TERMINAL BLOCK|piece|17.95|TOXIC
1250|2211|END TERM BLOCK TYPE|piece|28.94|keep fridged, (!) flammable (!)
1251|805|SWITCH CARLING GL|ton|82.96|(!) flammable (!)
1252|5419|SWITCH  K TOGGLE|oz|57.97|
1253|6070|ASSY  TRIAC|barrel|16.93|customs clearance needed
1254|9231|SWITCH|ton|48.96|
1255|1626|KNOB SKIRTED RAYTHEON|ton|39.98|
1256|1514|ASSY CLAMP TERMINAL|litre|38.93|TOXIC
1257|8970|CONTROL TEMPERATURE WATLOW|unit|90.91|customs clearance needed
1258|8510|CONTROL TEMP WATLOW|ton|28.91|customs clearance needed, (!) flammable (!)
1352|1541|GREASE SILICON|ton|37.91|(!) flammable (!)
1353|9736|OILER TELESCOPIC|ton|27.94|keep fridged, (!) flammable (!)
1354|6880|HEAD NLA /|g|18.99|
1355|873|BRACKET|g|95.91|customs clearance needed
1356|4574|SPROCKET DRIVE SHAFT|ton|70.91|
1357|6985|BEARING ROLLER BOTTOM|ton|20.96|TOXIC
1358|429|ELBOW PER DRWG|sq.m|28.94|customs clearance needed, (!) flammable (!)
1359|2987|SPROCKET REDUCER|kg|87.00|customs clearance needed, (!) flammable (!)
1360|326|SPROCKET DRIVE SHAFT X/|x1000 pcs|33.94|
1361|4895|WASHER PACKING|kg|69.99|customs clearance needed
1362|3491|NUT PACKING|litre|61.97|
1363|7399|RING HUB TAP / N|barrel|33.00|customs clearance needed
1364|4369|ASSY GEAR PLANETARY|x1000 pcs|54.96|customs clearance needed
1365|1689|BEARING ROLLER PER DWG|x1000 pcs|79.99|TOXIC
1366|4800|WASHER POTENTIOMETER|x1000 pcs|96.97|(!) flammable (!)
1367|2067|GEAR PLANETARY|unit|47.93|keep fridged, (!) flammable (!)
1368|6039|PLUG THREADED|kg|88.94|keep fridged, (!) flammable (!), TOXIC
1369|489|ADAPTER SENSOR|oz|17.93|keep fridged, customs clearance needed
1370|7483|NAMEPLATE DEVELOPER|ton|73.93|customs clearance needed
1371|8683|NAMEPLATE FIXER|oz|88.96|keep fridged, customs clearance needed
1372|3312|EARLY PAKO MODEL|oz|46.99|(!) flammable (!), TOXIC
1373|8696|ASSY ROLLER RACK|x1000 pcs|49.92|customs clearance needed, (!) flammable (!)
1374|1069|ASSY ROLLER WET|x1000 pcs|35.95|(!) flammable (!), TOXIC
1375|4265|PIN IDLER GEAR|x1000 pcs|6.94|customs clearance needed, (!) flammable (!)
1376|7164|GEAR DRIVE SPUR|oz|50.91|customs clearance needed
1377|8078|WORM DRIVE|oz|49.98|customs clearance needed, (!) flammable (!)
1378|2628|GEAR INNER ROLLER|oz|24.91|keep fridged, (!) flammable (!)
1379|4713|GEAR DRYER ROLLER PER DWG|kg|79.00|TOXIC
1380|3686|GEAR SQUEEGEE ROLLER|kg|28.99|(!) flammable (!)
1381|7501|GEAR RACK IDLER|kg|65.95|TOXIC
1382|613|INSERT IDLER ROLLER|sq.m|89.93|TOXIC
1383|4015|BEARING IDLER PER DWG|x1000 pcs|43.91|(!) flammable (!)
1384|3973|GROMMET AIR TUBE|g|62.96|
1385|3488|PLATE CROSSOVER RIGHT|barrel|96.95|keep fridged, customs clearance needed
1386|8012|BLOCK FILM GUIDE PER DWG|ton|89.98|customs clearance needed, TOXIC
1387|5922|GEAR CROSSOVER DRIVE|ton|91.94|customs clearance needed
1388|5084|REDUCER / PER DR|unit|74.93|keep fridged
1389|1234|WASHER THRUST|g|86.99|TOXIC
1390|2230|BEARING THRUST PER DWG|unit|93.92|keep fridged, (!) flammable (!)
1391|9135|MODEL  X  /  X|oz|57.91|customs clearance needed, TOXIC
1392|4009|ASSY ROLLER . IN DIA|ton|35.99|keep fridged, (!) flammable (!), TOXIC
1393|9347|ASSY ROLLER . IN DIA|oz|56.92|keep fridged
1394|3306|ASSY SHOE RACK TURN|cube m|94.95|(!) flammable (!)
1395|6204|ASSY REPLEN SWITCH|x1000 pcs|71.92|customs clearance needed, TOXIC
1396|5166|ASSY SHOE DRYER|litre|53.92|keep fridged, (!) flammable (!)
1397|5589|ASSY SHOE RACK UPPER|g|5.00|TOXIC
1398|3181|ROLLER FINAL DRYER|x1000 pcs|59.97|
1399|4703|ASSY SCREEN DRYER|g|62.96|keep fridged
1400|6672|ASSY SHAFT PADDLE|piece|10.99|
1401|4356|ROLLER|cube m|19.96|
1402|3180|ASSY SHAFT DRIVE|unit|82.00|keep fridged, (!) flammable (!)
1403|6940|ASSY PLATE MOTOR END|x1000 pcs|.99|TOXIC
